child_id,lga_id,state,geopolitical_zone,gender,age,grade_level,attendance_rate,math_score,literacy_score,household_income_usd_day,parent_edu_level,sibling_count,distance_to_school_km,disability,conflict_displaced,school_fee_burden,has_birth_certificate,meal_programme_access,poverty_rate_lga,conflict_score_lga,teacher_pupil_ratio,dropout
7774,364,Kebbi,NW,F,9,5,0.545,17.2,37.1,0.49,0,4,2.23,0,0,0.71,1,0,0.8344,0.1648,0.0163,0
7775,112,Benue,NC,F,8,2,0.537,44.8,65.1,1.08,1,3,1.8,0,0,0.334,1,1,0.4482,0.4377,0.0108,0
7776,409,Lagos,SW,F,12,6,0.822,83.7,63.7,0.55,2,7,3.52,0,0,0.362,0,1,0.2508,0.1887,0.01556,0
7777,7,Abia,SE,F,12,6,0.87,52.8,52.3,0.1,0,5,2.95,0,0,0.223,1,0,0.251,0.0618,0.01609,0
7778,197,Edo,SS,F,11,6,0.824,68.7,54.2,2.97,2,6,2.44,0,0,0.554,1,1,0.3466,0.209,0.02004,0
7779,367,Kebbi,NW,F,9,4,0.345,64.8,35.4,1.56,1,5,2.33,0,0,0.964,1,0,0.86,0.3357,0.02085,0
7780,250,Imo,SE,M,7,3,0.848,74.1,69.4,2.15,1,5,1.97,0,0,0.385,1,0,0.3426,0.0532,0.02148,0
7781,595,Sokoto,NW,F,13,7,0.428,63.3,48.8,0.58,0,10,1.45,0,0,0.614,1,0,0.7986,0.4659,0.03441,1
7782,240,Gombe,NE,F,13,7,0.252,44.7,51.7,1.93,1,4,15.86,0,0,0.48,0,0,0.8317,0.4452,0.02587,1
7783,380,Kwara,NC,M,14,9,0.847,64.7,86.5,2.28,1,3,12.14,0,0,0.403,1,0,0.3913,0.0564,0.024,0
7784,471,Ogun,SW,F,13,7,0.852,87.8,67.4,1.97,2,6,8.78,0,0,0.2,1,0,0.1136,0.1991,0.01712,0
7785,455,Ogun,SW,M,14,8,0.984,83.8,86.5,0.5,3,4,9.45,0,0,0.272,1,1,0.1585,0.1464,0.01298,0
7786,366,Kebbi,NW,M,6,1,0.519,35.0,87.9,0.4,0,10,7.55,0,0,0.743,1,1,0.8447,0.2554,0.02021,0
7787,290,Kaduna,NW,M,11,5,0.446,38.1,57.9,0.37,0,6,3.36,0,1,0.735,0,0,0.8459,0.7236,0.01182,1
7788,403,Lagos,SW,M,12,8,0.643,64.3,73.0,0.13,3,5,10.86,0,0,0.164,0,0,0.235,0.2176,0.0174,0
7789,58,Anambra,SE,M,12,6,1.0,73.5,87.4,0.36,3,8,1.19,0,0,0.389,1,0,0.3073,0.0216,0.01,0
7790,521,Oyo,SW,F,13,7,0.929,95.9,62.1,2.52,2,5,6.68,0,0,0.165,1,0,0.0506,0.156,0.01,0
7791,304,Kano,NW,M,7,1,0.532,42.2,68.1,1.99,0,2,3.41,0,0,0.559,1,0,0.8024,0.3843,0.01,0
7792,115,Benue,NC,M,7,1,0.564,56.2,56.3,0.99,1,8,4.82,0,0,0.645,1,0,0.5285,0.3835,0.02624,0
7793,210,Ekiti,SW,F,13,7,0.834,69.5,71.7,0.6,2,8,15.73,0,0,0.083,1,1,0.1316,0.1109,0.02232,0
7794,41,Akwa Ibom,SS,M,15,9,0.806,56.9,68.2,0.53,3,8,0.41,0,0,0.419,0,1,0.3069,0.3148,0.01,0
7795,173,Ebonyi,SE,F,13,7,0.704,53.5,53.1,4.28,3,6,6.05,0,0,0.349,0,0,0.3197,0.2366,0.03862,0
7796,234,Gombe,NE,M,14,9,0.448,56.6,37.6,0.79,2,6,6.5,0,0,0.605,0,0,0.783,0.4274,0.01442,1
7797,590,Sokoto,NW,M,7,1,0.398,41.5,64.3,0.1,0,5,0.2,0,0,0.688,1,1,0.8793,0.4575,0.01,1
7798,620,Yobe,NE,F,8,3,0.297,14.5,33.8,0.1,1,3,4.18,0,0,0.371,1,0,0.6465,0.8122,0.01494,1
7799,403,Lagos,SW,F,13,7,0.81,42.1,70.2,1.7,3,6,11.31,0,0,0.372,1,0,0.235,0.2176,0.0174,0
7800,39,Akwa Ibom,SS,M,15,9,0.91,71.9,71.8,1.9,1,5,7.35,0,0,0.177,0,0,0.3872,0.0439,0.01928,0
7801,119,Borno,NE,F,13,7,0.489,55.6,48.9,0.1,3,5,3.45,0,0,0.494,1,1,0.5625,1.0,0.01,1
7802,335,Kano,NW,F,15,9,0.416,44.1,46.3,0.21,0,5,6.24,0,0,0.656,0,1,0.8384,0.4059,0.01125,0
7803,336,Kano,NW,F,15,9,0.495,29.7,71.0,0.79,0,3,2.94,1,0,0.466,1,0,0.6478,0.424,0.02905,1
7804,539,Oyo,SW,M,14,9,0.813,46.7,67.4,4.63,2,3,3.39,0,0,0.045,1,0,0.13,0.1651,0.01848,0
7805,616,Yobe,NE,F,14,8,0.051,4.9,9.2,0.96,0,7,3.11,0,0,0.393,1,0,0.7959,0.7259,0.01,1
7806,74,Bauchi,NE,F,13,7,0.218,26.4,17.8,0.1,0,4,2.22,0,0,0.445,1,0,0.7855,0.6463,0.02613,1
7807,191,Edo,SS,F,15,9,0.881,63.9,77.6,3.44,2,6,8.5,0,1,0.151,1,0,0.2112,0.25,0.01639,0
7808,324,Kano,NW,F,11,7,0.37,46.6,20.5,1.51,1,3,9.02,0,0,0.612,1,1,0.7516,0.4152,0.01792,1
7809,147,Cross River,SS,F,6,2,0.728,55.7,73.7,1.32,3,5,1.2,0,0,0.318,1,0,0.2912,0.2485,0.01641,0
7810,284,Kaduna,NW,M,9,5,0.532,44.7,40.0,0.97,1,3,2.14,0,1,0.748,1,0,0.8023,0.6301,0.01307,1
7811,213,Enugu,SE,M,9,5,0.838,84.4,69.3,1.41,1,4,5.88,0,0,0.085,1,0,0.1964,0.1432,0.02813,0
7812,635,Zamfara,NW,M,15,9,0.492,41.2,59.7,2.17,2,9,11.62,0,0,0.768,1,0,0.7943,0.7383,0.01,1
7813,394,Kwara,NC,M,11,5,0.852,75.0,74.5,0.71,2,8,7.21,0,0,0.345,1,0,0.4599,0.1529,0.01,0
7814,339,Katsina,NW,M,11,6,0.566,62.1,45.3,1.46,1,12,2.27,0,0,0.409,0,1,0.7468,0.5301,0.02882,1
7815,22,Adamawa,NE,M,6,1,0.517,56.0,43.8,1.57,0,6,4.24,0,0,0.778,1,0,0.7884,0.5255,0.01075,1
7816,105,Benue,NC,M,10,6,0.86,72.5,82.3,1.18,3,8,2.74,0,0,0.197,1,1,0.4354,0.5576,0.0173,0
7817,466,Ogun,SW,F,6,2,0.906,73.8,57.5,0.23,3,4,3.3,0,0,0.097,1,0,0.1863,0.0,0.02947,0
7818,459,Ogun,SW,F,7,2,0.82,63.1,48.2,1.34,2,4,1.5,0,0,0.124,1,1,0.1458,0.0,0.01751,0
7819,432,Niger,NC,M,7,3,0.628,64.2,41.5,1.59,3,3,0.2,0,0,0.093,1,0,0.3918,0.4375,0.01631,0
7820,619,Yobe,NE,F,13,7,0.303,49.7,20.9,0.1,1,5,1.44,0,0,0.479,1,0,0.7442,0.7733,0.02927,1
7821,221,Enugu,SE,F,8,4,0.977,60.6,99.4,2.28,1,1,6.43,0,0,0.439,1,1,0.2538,0.0,0.02443,0
7822,379,Kwara,NC,M,15,9,0.742,67.3,54.4,0.25,3,6,9.04,0,0,0.636,0,1,0.4278,0.3239,0.02058,0
7823,222,Enugu,SE,F,13,7,0.676,71.4,53.0,0.36,2,6,0.41,0,0,0.388,1,1,0.3928,0.1318,0.02857,0
7824,258,Jigawa,NW,F,7,3,0.535,68.6,51.3,0.1,1,5,1.49,0,0,0.614,1,1,0.817,0.2419,0.02601,0
7825,367,Kebbi,NW,M,10,6,0.673,74.7,53.3,1.05,1,11,2.17,0,1,0.621,0,1,0.86,0.3357,0.02085,0
7826,349,Kebbi,NW,M,6,2,0.738,55.2,73.0,1.07,0,10,2.39,0,0,0.685,1,0,0.757,0.0439,0.02126,0
7827,225,Enugu,SE,F,9,5,0.722,82.6,77.4,1.64,2,4,1.24,0,0,0.346,1,0,0.1221,0.306,0.03966,0
7828,236,Gombe,NE,F,6,1,0.279,20.7,44.2,1.05,0,9,2.25,0,0,0.255,0,1,0.7013,0.4224,0.01,1
7829,183,Ebonyi,SE,M,9,5,0.893,71.7,51.1,1.98,1,8,12.81,0,0,0.28,0,1,0.4883,0.1624,0.02683,0
7830,444,Niger,NC,M,12,7,0.901,84.0,89.9,0.16,0,5,2.29,0,0,0.345,1,1,0.7067,0.0727,0.01487,0
7831,623,Yobe,NE,F,8,2,0.133,43.8,25.3,1.61,0,4,4.3,0,0,0.951,1,0,0.7691,0.7666,0.01369,1
7832,6,Abia,SE,F,6,2,0.766,80.7,68.6,3.72,1,8,0.22,0,0,0.493,1,0,0.3486,0.0809,0.01234,0
7833,236,Gombe,NE,F,11,5,0.298,25.4,41.8,0.33,0,4,4.18,0,0,0.598,0,0,0.7013,0.4224,0.01,1
7834,127,Borno,NE,M,15,9,0.341,23.6,32.2,0.1,0,6,16.52,0,1,0.746,0,1,0.7643,0.8251,0.03979,1
7835,104,Benue,NC,M,13,9,0.768,80.7,55.1,0.36,3,5,1.05,0,1,0.262,1,0,0.4368,0.3248,0.01095,0
7836,480,Ondo,SW,M,14,9,0.872,76.2,65.2,1.65,3,4,5.75,0,0,0.111,1,1,0.2164,0.0951,0.01055,0
7837,155,Cross River,SS,M,12,8,0.878,81.9,71.0,5.2,2,5,1.48,0,0,0.222,1,1,0.1918,0.1738,0.01971,0
7838,257,Jigawa,NW,F,6,1,0.222,40.7,30.6,0.23,0,1,1.74,0,0,0.787,1,0,0.8621,0.3349,0.03604,1
7839,235,Gombe,NE,F,9,3,0.235,33.1,35.1,0.35,1,3,1.03,0,0,0.694,0,0,0.7349,0.8032,0.01669,1
7840,500,Osun,SW,M,7,2,0.855,67.9,69.7,0.27,3,4,3.99,0,0,0.016,1,0,0.2499,0.0502,0.01612,0
7841,289,Kaduna,NW,F,15,9,0.39,48.9,35.8,0.91,1,8,1.86,0,0,0.591,1,0,0.865,0.6018,0.01,1
7842,510,Oyo,SW,M,6,2,1.0,86.5,73.8,3.38,2,7,5.95,0,0,0.044,1,0,0.1681,0.0,0.02767,0
7843,552,Plateau,NC,M,12,7,0.845,70.7,63.1,0.19,2,3,1.72,0,0,0.254,1,0,0.3904,0.5382,0.01,0
7844,569,Rivers,SS,F,7,3,0.59,49.7,67.0,0.93,2,6,4.91,0,0,0.041,0,0,0.3287,0.2834,0.02004,1
7845,298,Kano,NW,M,13,7,0.555,53.2,72.2,0.66,0,4,0.22,0,0,0.4,1,1,0.7373,0.3695,0.01434,0
7846,610,Taraba,NE,M,15,9,0.65,53.1,79.2,2.48,2,4,6.55,0,0,0.383,1,0,0.7888,0.4762,0.01837,1
7847,137,Borno,NE,M,8,3,0.409,37.5,42.4,0.2,1,7,1.47,0,0,0.458,1,0,0.6799,0.9274,0.01069,1
7848,376,Kogi,NC,F,9,5,0.599,39.2,52.7,0.32,2,3,5.72,0,0,0.594,0,0,0.4458,0.4014,0.01357,0
7849,87,Bayelsa,SS,F,14,9,0.592,79.6,54.8,1.3,3,3,3.08,0,0,0.584,0,0,0.3718,0.2439,0.02001,0
7850,419,Nasarawa,NC,F,8,3,0.48,51.5,45.9,3.79,1,6,0.2,1,0,0.247,1,1,0.3954,0.5451,0.01911,0
7851,199,Edo,SS,F,15,9,0.573,43.9,46.7,2.58,1,5,4.45,0,0,0.284,0,0,0.3715,0.1049,0.0116,0
7852,463,Ogun,SW,F,13,7,0.967,80.4,79.3,0.1,0,8,3.57,0,0,0.0,1,0,0.1211,0.0251,0.01307,0
7853,437,Niger,NC,M,7,1,0.762,63.7,57.6,2.78,1,6,3.66,0,0,0.697,1,0,0.5124,0.2979,0.02999,0
7854,310,Kano,NW,M,8,4,0.532,28.7,43.2,0.62,2,6,0.64,0,0,0.655,0,1,0.9364,0.4376,0.01534,1
7855,596,Sokoto,NW,M,12,7,0.572,51.3,52.1,0.89,2,4,1.09,0,0,0.703,1,0,0.8142,0.3931,0.02117,1
7856,281,Kaduna,NW,F,12,7,0.328,24.6,54.8,0.33,2,5,0.2,0,1,0.712,1,0,0.8442,0.659,0.02771,1
7857,323,Kano,NW,M,13,9,0.417,50.4,64.9,0.17,1,3,0.57,1,0,0.434,0,0,0.828,0.2504,0.01631,1
7858,152,Cross River,SS,M,9,3,0.831,79.1,76.0,2.15,2,3,1.46,0,0,0.455,1,1,0.4547,0.1507,0.02095,0
7859,302,Kano,NW,F,15,9,0.553,51.0,49.7,0.1,1,8,0.27,0,0,0.759,0,0,0.8081,0.3835,0.02051,1
7860,278,Kaduna,NW,M,15,9,0.425,28.1,49.2,0.1,3,6,3.23,0,0,0.372,0,0,0.8757,0.6935,0.03156,1
7861,8,Abia,SE,M,15,9,0.949,68.3,67.8,0.44,1,6,4.37,0,0,0.191,1,0,0.1642,0.0,0.01245,0
7862,235,Gombe,NE,F,11,5,0.231,43.6,38.9,0.86,1,9,2.22,0,0,0.698,0,0,0.7349,0.8032,0.01669,1
7863,561,Rivers,SS,F,9,3,0.567,65.5,67.2,2.36,2,3,1.98,0,1,0.447,1,0,0.3627,0.396,0.01856,1
7864,302,Kano,NW,F,11,7,0.36,42.5,49.3,0.19,0,4,1.29,0,0,0.619,0,0,0.8081,0.3835,0.02051,1
7865,38,Akwa Ibom,SS,M,9,3,0.794,58.0,56.3,0.49,1,2,9.86,0,0,0.347,1,0,0.4248,0.0169,0.01,0
7866,136,Borno,NE,F,11,6,0.158,29.6,37.1,0.1,1,2,6.29,0,1,0.483,1,1,0.7494,0.967,0.01783,1
7867,421,Nasarawa,NC,F,6,1,0.632,65.9,64.2,3.16,1,10,1.09,0,0,0.515,1,0,0.4968,0.3588,0.03458,0
7868,219,Enugu,SE,F,6,2,0.729,60.9,55.7,2.53,0,5,3.84,0,0,0.368,1,1,0.3441,0.2277,0.01378,0
7869,348,Katsina,NW,F,11,5,0.446,55.6,54.2,0.73,0,3,1.71,0,0,0.56,1,0,0.8133,0.4132,0.01213,1
7870,546,Plateau,NC,M,15,9,0.585,61.1,44.1,0.1,3,4,0.2,0,0,0.578,1,0,0.5803,0.5019,0.01987,0
7871,79,Bauchi,NE,M,14,9,0.683,63.9,74.1,0.81,0,11,5.34,0,0,0.454,0,0,0.6813,0.5462,0.02365,0
7872,273,Kaduna,NW,F,8,2,0.309,23.4,28.7,1.47,0,5,0.55,0,0,0.921,0,1,0.8699,0.6348,0.01244,1
7873,161,Delta,SS,F,12,6,0.841,57.5,87.4,0.57,1,3,4.91,1,0,0.293,1,0,0.264,0.3224,0.01325,0
7874,308,Kano,NW,M,14,8,0.588,66.6,67.5,1.65,0,6,0.36,1,0,0.635,0,0,0.8797,0.3912,0.01822,1
7875,374,Kogi,NC,M,8,4,0.718,70.7,55.1,2.29,1,3,2.42,0,0,0.245,0,0,0.3179,0.3425,0.02651,0
7876,9,Abia,SE,F,15,9,0.764,73.9,66.6,0.1,0,2,0.61,1,0,0.23,1,1,0.1418,0.1434,0.01,0
7877,444,Niger,NC,M,9,3,0.779,53.0,50.2,0.91,0,6,3.91,0,1,0.773,0,0,0.7067,0.0727,0.01487,0
7878,113,Benue,NC,F,11,5,0.696,54.2,59.4,0.25,3,6,3.75,0,0,0.253,1,1,0.4899,0.2893,0.0211,0
7879,205,Ekiti,SW,F,15,9,0.66,52.8,54.2,0.14,2,4,4.7,0,0,0.622,1,1,0.3967,0.2392,0.01307,0
7880,405,Lagos,SW,F,11,6,0.863,75.9,57.5,0.1,2,2,4.96,0,0,0.28,1,0,0.1968,0.1716,0.02082,0
7881,197,Edo,SS,F,9,5,0.652,74.3,49.7,1.01,0,6,4.33,0,0,0.188,1,1,0.3466,0.209,0.02004,0
7882,115,Benue,NC,F,8,4,0.651,68.0,56.6,0.18,0,7,3.2,0,0,0.36,0,0,0.5285,0.3835,0.02624,1
7883,121,Borno,NE,M,11,6,0.211,45.3,60.9,0.85,1,10,0.2,0,0,0.608,0,0,0.7563,0.8822,0.01,1
7884,65,Bauchi,NE,F,13,9,0.443,50.3,22.4,1.22,1,4,17.36,0,1,0.75,1,0,0.8033,0.5018,0.0207,1
7885,276,Kaduna,NW,F,11,7,0.401,32.3,59.0,0.1,0,10,0.43,0,1,0.699,0,1,0.9226,0.521,0.01115,1
7886,239,Gombe,NE,M,7,3,0.585,43.0,90.3,1.92,0,5,5.39,0,0,0.417,1,0,0.7407,0.6059,0.02854,0
7887,302,Kano,NW,M,10,4,0.676,54.6,44.6,0.1,2,10,2.73,0,0,0.607,0,1,0.8081,0.3835,0.02051,0
7888,392,Kwara,NC,F,9,4,0.689,60.2,54.7,0.73,3,5,5.13,0,0,0.392,0,0,0.3799,0.1903,0.03232,0
7889,522,Oyo,SW,F,15,9,0.733,65.7,58.2,0.84,2,6,2.01,0,0,0.338,1,1,0.147,0.0,0.01769,0
7890,369,Kogi,NC,F,10,5,0.581,76.6,55.3,0.21,1,2,0.31,0,0,0.122,0,0,0.3737,0.3371,0.01369,0
7891,233,Gombe,NE,F,9,5,0.404,29.7,52.5,0.1,1,8,0.51,0,1,0.537,0,0,0.8124,0.5287,0.01872,1
7892,195,Edo,SS,M,12,8,0.854,58.9,56.9,1.28,2,6,2.9,0,0,0.337,1,1,0.343,0.2205,0.01173,0
7893,12,Adamawa,NE,F,12,8,0.503,36.8,61.0,0.14,0,3,12.16,1,0,0.541,1,0,0.7373,0.5964,0.01955,1
7894,177,Ebonyi,SE,M,7,2,0.697,50.5,52.4,0.14,1,2,2.52,0,0,0.379,1,0,0.2093,0.2789,0.01904,0
7895,217,Enugu,SE,F,15,9,0.796,56.0,85.4,0.75,2,3,1.72,0,0,0.321,0,0,0.3447,0.144,0.01552,0
7896,11,Adamawa,NE,M,13,9,0.482,41.4,68.7,1.1,3,5,0.45,0,0,0.745,1,0,0.7751,0.7838,0.02345,0
7897,446,Niger,NC,M,6,1,0.701,50.0,65.9,0.15,1,2,12.54,0,0,0.186,1,1,0.4503,0.2605,0.01,0
7898,630,Yobe,NE,F,15,9,0.106,22.9,26.2,1.76,1,4,0.2,0,1,0.635,1,0,0.8067,0.8767,0.01,1
7899,164,Delta,SS,F,14,9,0.652,72.6,18.9,0.59,2,4,1.09,0,0,0.067,1,0,0.2701,0.3037,0.0185,0
7900,551,Plateau,NC,M,8,2,0.779,64.0,71.9,0.12,0,5,3.11,0,0,0.363,1,1,0.3423,0.4743,0.02066,0
7901,53,Anambra,SE,M,7,3,1.0,83.0,80.6,3.34,2,2,0.2,0,0,0.0,1,1,0.0944,0.1036,0.02927,0
7902,218,Enugu,SE,M,10,4,0.769,55.6,72.8,0.69,2,3,1.87,0,0,0.202,1,0,0.1012,0.2357,0.03526,0
7903,360,Kebbi,NW,F,7,2,0.447,48.9,55.3,0.4,2,5,0.36,0,0,0.524,0,0,0.8082,0.3581,0.0144,1
7904,385,Kwara,NC,M,8,4,0.816,82.8,71.5,0.43,1,5,5.92,0,0,0.363,0,1,0.5029,0.1124,0.0148,0
7905,56,Anambra,SE,F,13,7,0.925,83.0,64.9,1.34,1,5,0.2,0,0,0.121,0,0,0.3446,0.038,0.0299,0
7906,118,Benue,NC,M,6,1,0.71,76.7,88.4,3.39,1,6,3.09,0,0,0.242,1,0,0.4773,0.4987,0.02025,0
7907,253,Imo,SE,F,8,2,0.949,81.3,89.1,2.85,1,5,8.83,0,0,0.216,1,0,0.2265,0.1927,0.01583,0
7908,180,Ebonyi,SE,F,11,6,0.951,78.2,50.5,0.61,2,4,7.67,0,0,0.248,0,1,0.3033,0.1645,0.01249,0
7909,415,Nasarawa,NC,F,13,9,0.563,67.6,62.4,0.28,2,5,0.68,0,0,0.0,1,0,0.4037,0.2657,0.02373,0
7910,235,Gombe,NE,F,6,1,0.381,31.3,32.6,1.7,0,3,0.95,0,1,0.399,1,0,0.7349,0.8032,0.01669,1
7911,80,Bayelsa,SS,M,14,9,0.843,71.3,84.4,3.98,3,6,15.58,0,1,0.199,1,0,0.3856,0.2846,0.02944,0
7912,22,Adamawa,NE,M,7,2,0.574,53.5,54.4,0.27,0,6,6.07,0,1,0.576,1,0,0.7884,0.5255,0.01075,1
7913,477,Ondo,SW,M,7,2,0.756,67.6,59.9,2.42,2,4,10.0,0,0,0.159,1,1,0.241,0.3074,0.01553,0
7914,440,Niger,NC,M,10,5,0.629,42.1,57.4,0.1,1,10,3.59,0,0,0.36,1,0,0.4327,0.3576,0.02379,0
7915,570,Rivers,SS,F,15,9,0.736,56.9,82.5,3.71,2,6,0.2,0,1,0.485,1,0,0.4268,0.2956,0.01658,0
7916,93,Bayelsa,SS,M,13,8,0.707,59.0,35.0,2.27,0,8,0.41,0,0,0.024,1,1,0.3569,0.3327,0.02475,0
7917,192,Edo,SS,M,14,9,0.897,72.5,64.8,0.16,1,7,1.48,0,0,0.142,1,1,0.4563,0.3682,0.02168,0
7918,103,Benue,NC,M,13,9,0.641,64.4,69.7,1.4,1,6,13.07,0,0,0.422,1,1,0.5497,0.596,0.0198,0
7919,396,Lagos,SW,M,11,6,0.739,81.8,71.2,0.22,2,5,5.26,1,0,0.43,1,0,0.2953,0.2512,0.01741,0
7920,7,Abia,SE,M,9,5,1.0,47.8,86.7,1.06,2,4,0.2,0,0,0.082,0,0,0.251,0.0618,0.01609,0
7921,640,Zamfara,NW,M,9,4,0.252,46.8,35.4,0.31,0,9,0.2,0,0,0.803,0,0,0.9539,0.6194,0.01006,1
7922,567,Rivers,SS,F,11,5,0.765,49.6,70.4,0.21,0,6,2.28,0,0,0.198,0,1,0.3464,0.1699,0.0167,0
7923,231,FCT Abuja,NC,F,7,3,0.896,75.6,79.9,3.17,1,5,5.93,0,0,0.246,1,0,0.3571,0.0095,0.03032,0
7924,574,Rivers,SS,M,7,1,0.876,60.5,96.5,0.63,0,3,0.2,0,0,0.266,0,1,0.3705,0.2213,0.01051,0
7925,240,Gombe,NE,F,13,7,0.384,43.9,44.9,1.55,0,4,17.2,0,0,0.876,1,1,0.8317,0.4452,0.02587,1
7926,90,Bayelsa,SS,M,15,9,0.649,83.1,29.9,0.48,3,4,0.97,0,0,0.32,0,0,0.41,0.4934,0.01228,0
7927,232,Gombe,NE,M,13,8,0.684,66.6,64.4,0.21,1,2,2.1,0,0,0.625,0,0,0.6687,0.4478,0.01941,0
7928,457,Ogun,SW,M,14,9,0.919,66.6,97.1,1.91,1,5,1.4,0,0,0.267,1,0,0.3599,0.2002,0.01761,0
7929,233,Gombe,NE,F,7,1,0.187,22.1,26.8,2.29,0,5,0.69,0,0,0.277,0,0,0.8124,0.5287,0.01872,1
7930,354,Kebbi,NW,M,15,9,0.517,48.0,40.0,0.82,0,10,2.24,0,0,0.814,1,0,0.892,0.3813,0.01907,1
7931,333,Kano,NW,F,6,1,0.352,50.0,22.7,0.18,2,7,0.77,0,0,0.669,0,1,0.7703,0.3732,0.02318,1
7932,439,Niger,NC,M,14,9,0.805,83.6,79.7,4.8,2,7,0.2,0,0,0.37,1,1,0.4452,0.3783,0.03646,0
7933,375,Kogi,NC,M,7,1,0.674,56.9,59.7,0.97,3,2,5.49,0,0,0.673,1,0,0.3879,0.4094,0.01645,0
7934,292,Kaduna,NW,M,9,4,0.54,51.6,57.7,0.1,0,6,11.91,0,1,0.311,0,0,0.7003,0.7353,0.01,1
7935,345,Katsina,NW,F,13,9,0.313,68.1,45.1,0.11,0,6,3.89,0,0,0.668,1,1,0.9527,0.2188,0.02492,1
7936,428,Niger,NC,M,9,4,0.853,91.1,56.7,0.18,1,6,0.2,0,0,0.57,1,1,0.4231,0.1142,0.01,0
7937,130,Borno,NE,M,8,4,0.393,36.0,32.8,1.68,0,9,1.25,0,0,0.512,1,0,0.7087,1.0,0.01317,0
7938,141,Borno,NE,F,9,5,0.361,48.6,61.8,0.39,1,9,3.64,0,1,0.675,0,1,0.7135,0.9601,0.01114,1
7939,415,Nasarawa,NC,M,13,8,0.774,80.3,67.4,5.05,1,9,0.62,0,0,0.276,0,0,0.4037,0.2657,0.02373,0
7940,93,Bayelsa,SS,M,7,3,1.0,67.7,56.6,0.66,2,4,0.46,0,0,0.249,1,0,0.3569,0.3327,0.02475,0
7941,626,Yobe,NE,M,14,9,0.528,60.6,59.3,0.96,0,6,4.19,0,0,0.3,1,1,0.6908,0.7774,0.01678,0
7942,284,Kaduna,NW,F,8,3,0.317,34.0,29.2,0.35,1,6,3.18,0,1,0.833,1,0,0.8023,0.6301,0.01307,1
7943,223,Enugu,SE,F,11,5,0.447,38.7,49.7,0.98,3,2,3.02,0,0,0.411,1,1,0.464,0.191,0.02216,0
7944,463,Ogun,SW,F,13,7,0.967,78.2,91.9,3.0,2,4,3.66,0,0,0.0,1,1,0.1211,0.0251,0.01307,0
7945,545,Plateau,NC,F,10,6,0.603,67.6,63.3,1.04,2,4,8.87,0,0,0.363,1,0,0.4007,0.5164,0.01901,1
7946,276,Kaduna,NW,M,9,4,0.572,67.5,61.8,0.1,0,8,1.51,0,0,0.87,1,1,0.9226,0.521,0.01115,1
7947,140,Borno,NE,M,13,9,0.484,42.1,51.0,1.22,0,6,0.47,0,1,0.738,0,1,0.7688,1.0,0.01005,1
7948,357,Kebbi,NW,M,7,2,0.785,64.6,77.8,0.1,0,10,3.07,0,0,0.554,1,1,0.7155,0.2929,0.03023,0
7949,23,Adamawa,NE,F,7,3,0.295,18.0,24.3,0.16,1,7,3.51,0,0,0.393,1,0,0.5447,0.6763,0.0169,1
7950,270,Jigawa,NW,M,13,8,0.781,90.1,77.0,1.94,0,6,5.14,0,0,0.868,0,0,0.7829,0.2147,0.01416,0
7951,333,Kano,NW,F,14,8,0.467,44.9,44.8,0.18,0,3,1.11,0,0,0.776,1,0,0.7703,0.3732,0.02318,1
7952,85,Bayelsa,SS,M,7,3,0.793,64.7,82.0,0.26,3,3,0.2,0,0,0.296,0,0,0.3284,0.4771,0.01,0
7953,621,Yobe,NE,M,7,1,0.621,62.5,60.8,0.2,2,10,13.88,0,1,0.786,0,0,0.804,0.7435,0.02198,1
7954,31,Adamawa,NE,F,13,8,0.36,47.2,46.4,0.14,2,3,0.2,0,1,0.563,1,0,0.8156,0.6606,0.01902,1
7955,240,Gombe,NE,F,12,7,0.355,32.2,35.5,0.31,2,8,17.25,0,0,0.591,0,0,0.8317,0.4452,0.02587,1
7956,363,Kebbi,NW,F,6,1,0.468,40.2,48.0,4.01,1,5,0.61,0,0,0.48,1,0,0.7685,0.2471,0.02496,1
7957,389,Kwara,NC,M,9,5,0.83,64.6,59.9,0.76,2,5,3.21,0,0,0.298,1,1,0.4185,0.0664,0.01542,0
7958,299,Kano,NW,F,10,5,0.422,45.0,25.9,0.56,0,9,8.84,0,1,0.833,0,0,0.9344,0.3692,0.01302,1
7959,371,Kogi,NC,M,12,6,0.721,77.1,83.7,0.8,2,6,1.03,0,0,0.2,0,1,0.4172,0.1891,0.01852,0
7960,99,Benue,NC,M,14,9,0.607,64.7,59.6,0.46,1,2,3.09,0,0,0.721,0,1,0.5969,0.4797,0.02992,0
7961,47,Akwa Ibom,SS,M,7,1,0.96,89.5,93.1,1.94,1,2,1.98,0,0,0.319,1,1,0.2474,0.2714,0.03209,0
7962,422,Nasarawa,NC,M,10,5,0.676,51.5,62.2,0.94,2,4,3.5,0,0,0.207,1,1,0.4981,0.3452,0.01723,0
7963,480,Ondo,SW,M,11,5,0.887,70.4,84.3,0.25,1,6,6.3,0,0,0.172,0,0,0.2164,0.0951,0.01055,0
7964,579,Sokoto,NW,F,9,4,0.363,34.0,42.7,2.57,1,13,15.19,0,0,0.892,0,0,0.862,0.4224,0.02111,1
7965,62,Bauchi,NE,F,7,3,0.354,32.1,48.8,0.18,1,0,1.52,1,0,0.858,0,1,0.7719,0.4861,0.01032,1
